transc,R (pearson correlation),R squared
YJL111W,0.7468723326866142,0.5578182813327446
YJL112W,0.7055840240075812,0.497848814934731
YJL115W,0.7826316163176646,0.6125122468600003
YJL116C,0.005916776693499377,3.500824644073742e-05
YJL117W,0.6735282364516204,0.4536402852976299
YJL118W,0.549567947454404,0.30202492886924653
YJL121C,0.5975213705741516,0.35703178829281257
YJL122W,0.6809303480487142,0.4636661388937431
YJL123C,0.5489321652049124,0.30132652199655324
YJL124C,0.7932495662528448,0.6292448743603264
YJL125C,0.5834534415969198,0.34041791851129033
YJL126W,0.42192834985870364,0.17802353241448862
YJL127C,0.5413512108819939,0.293061133523401
YJL127C-B,0.5727755787047362,0.3280718635605454
YJL128C,0.6427265719844562,0.4130974463348903
YJL129C,0.4513149672637645,0.20368519967629284
YJL130C,0.6404608095016616,0.4101900485075237
YJL131C,0.6072542748667485,0.3687577543439406
YJL132W,-0.00016988867810008475,2.8862162946594215e-08
YJL133C-A,0.7596080723064418,0.5770044235131085
YJL133W,0.7905279098810294,0.6249343763008689
YJL134W,0.7384827130542981,0.5453567174800369
YJL136C,0.861032519446555,0.7413769995444821
YJL136W-A,,
YJL137C,0.5226054150797793,0.27311641987070845
YJL138C,0.9150606922633856,0.8373360705255465
YJL139C,0.41768916807915657,0.17446424113065792
YJL140W,0.7430544654023367,0.5521299385543523
YJL141C,0.5019616876539477,0.25196553587239934
YJL143W,0.7082461195116744,0.5016125658033449
YJL144W,0.6798668433114475,0.46221892463427233
YJL145W,0.7052591849919151,0.4973905180154603
YJL146W,0.345447335967312,0.11933386192691291
YJL147C,0.54159502580424,0.2933251719758954
YJL148W,0.761887932072938,0.5804732210383778
YJL149W,0.6582795015519494,0.4333319021634829
YJL151C,0.6899807609063966,0.47607345042097005
YJL153C,-0.004239859647835132,1.797640983334065e-05
YJL154C,0.6895177699888678,0.4754347551304212
YJL155C,0.6994389636565208,0.48921486388090785
YJL156C,0.6462632654860941,0.4176562083167498
YJL157C,0.09261354269589764,0.008577268290684855
YJL158C,0.8179755510073041,0.6690840020457028
YJL159W,0.9466925802498183,0.8962268415000586
YJL160C,0.5857478558628242,0.34310055064789585
YJL161W,0.6668205518403016,0.4446496483566044
YJL162C,0.24195020215774085,0.05853990032417167
YJL163C,-0.08493728061724154,0.007214341638652036
YJL164C,0.285599430026584,0.08156703443150964
YJL165C,0.5796860578695895,0.33603592568838503
YJL166W,0.8456501216495594,0.7151241282459146
YJL167W,0.5832957451174801,0.34023392627215626
YJL168C,0.5261533057945871,0.27683730119857225
YJL170C,-0.0807495570627374,0.006520490965828283
YJL171C,0.6631670169842605,0.4397904924158025
YJL172W,0.5655210420352202,0.31981404898460136
YJL173C,0.6997943705343028,0.4897121610315011
YJL174W,0.6747388371066078,0.45527249829997735
YJL176C,0.3547298726071968,0.12583328251991807
YJL177W,0.9754218821923143,0.951447848259597
YJL178C,0.8263060811871498,0.6827817398068645
YJL179W,0.8345381429649367,0.696453912063365
YJL180C,0.6838944841284387,0.46771166542130327
YJL181W,0.3364589681468316,0.11320463724643066
YJL183W,0.7386909310903337,0.5456642916751041
YJL184W,0.7516786715244835,0.5650208252248125
YJL185C,0.4485053424237402,0.20115704218263644
YJL186W,0.5278898847384381,0.2786677304091615
YJL187C,0.13619089799473863,0.018547960696613304
YJL189W,0.9368191569448853,0.8776301328189255
YJL190C,0.9042327875624941,0.8176369341030386
YJL191W,0.9553209531518438,0.9126381235309474
YJL192C,0.6968921254172736,0.485658634468605
YJL193W,0.7190415679985448,0.5170207765098059
YJL194W,0.6075746962237398,0.36914701149136975
YJL196C,0.6835845715783464,0.4672878664999514
YJL197W,0.3633707102330494,0.13203827305527074
YJL198W,0.7148040427032673,0.5109448194649343
YJL200C,0.526713661755327,0.27742728147970497
YJL201W,0.8216573463300845,0.6751207947781964
YJL203W,0.8174679044926122,0.6682537748755425
YJL204C,0.5330522529671957,0.2841447043934032
YJL205C,0.8123135872146952,0.6598533639736062
YJL206C,0.4279296830692379,0.18312381365173838
YJL207C,0.44000208144620306,0.1936018316769911
YJL208C,0.5542671788949003,0.3072121056001114
YJL209W,0.6900466621182082,0.4761643959004806
YJL210W,0.4933667024522757,0.24341070308863236
YJL212C,0.4953062124787245,0.24532824412001936
YJL213W,,
YJL214W,0.7758738903873642,0.6019802937848237
YJL216C,-0.02409026775208724,0.0005803410003672545
YJL217W,0.7696440558238125,0.5923519726649278
YJL218W,-0.10439268827366123,0.010897833365001807
YJL219W,,
YJL221C,,
YJL222W,,
YJL223C,,
YJL225C,,
YJR001W,0.34327052988584095,0.11783465668810603
YJR002W,0.5277558950150182,0.27852628472310287
YJR003C,0.4390222491146789,0.19274053521771117
YJR004C,-0.05466734503921868,0.0029885186136369875
YJR005C-A,,
YJR005W,0.45284255264579526,0.20506637748675985
YJR006W,0.6897057555329564,0.47569402921528625
YJR007W,0.6965948397522066,0.4852443707694024
YJR008W,0.6738703868346372,0.45410129825266354
YJR009C,0.9903904653489252,0.9808732738540605
YJR010C-A,0.8378981922222839,0.7020733805293714
YJR010W,0.22311290410277573,0.0497793679771744
YJR011C,0.6461173222916347,0.4174675941653121
YJR012C,0.6706134092903198,0.44972234471998596
YJR013W,0.698504139945982,0.48790803352167605
YJR014W,0.8645996803686645,0.7475326072935968
YJR015W,0.2538341869220642,0.06443179445038544
YJR016C,0.5696178048035057,0.32446444354916465
YJR017C,0.692325863251066,0.4793151009263338
YJR019C,0.5034558818891187,0.25346782500875026
YJR021C,0.7906417338216228,0.6251143512604619
YJR022W,0.8099260190179823,0.6559801562823171
YJR024C,0.549261939900212,0.3016886786229441
YJR025C,0.25739478380436454,0.06625207472969556
YJR030C,0.4104789854824437,0.16849299752269623
YJR031C,0.39119254506101997,0.15303160731131815
YJR032W,0.6130505783721872,0.3758310116424733
YJR033C,0.3067703317543116,0.0941080364446504
YJR034W,0.8029611615865424,0.6447466270164095
YJR035W,0.07116848639805451,0.00506495345619007
YJR036C,0.11019870438543,0.012143754448227389
YJR039W,0.17433274663788575,0.030391906550309267
YJR040W,0.3462831406390527,0.11991201349084595
YJR041C,0.5311991930977721,0.28217258274772417
YJR042W,0.4287584527245367,0.18383381078273878
YJR043C,0.5400744281506156,0.2916803879422144
YJR044C,0.8589388601392163,0.7377759654572561
YJR045C,0.6787338047788305,0.4606795777495476
YJR046W,0.47686431731516055,0.22739957712845413
YJR047C,0.46907930315188345,0.22003539264545657
YJR048W,0.9149510449940015,0.8371354147356154
YJR049C,0.39162178819318266,0.15336762498762602
YJR050W,0.548419792974415,0.30076426932610023
YJR051W,0.4706400426394161,0.22150204973563142
YJR052W,0.5102068876270849,0.2603110681821168
YJR053W,0.06811403262472487,0.004639521440402084
YJR054W,0.4916604312259476,0.24172997963328474
YJR055W,0.5683330515363868,0.3230024574686613
YJR056C,0.595999270319658,0.3552151302215648
YJR057W,0.6549442354837732,0.4289519515934242
YJR058C,0.6810850172882454,0.4638768007745296
YJR059W,0.6840048918545062,0.4678626920808947
YJR060W,0.5483021948109827,0.3006352968345409
YJR061W,-0.03266190067045715,0.0010667997554068092
YJR062C,0.7093865043328104,0.5032292125295244
YJR063W,0.7470314157782887,0.5580559361597144
YJR064W,0.5790188417701028,0.3352628191247913
YJR065C,0.6636129918178733,0.4403822029094687
YJR066W,0.25275989891019973,0.06388756649709439
YJR067C,0.6061865905988846,0.3674621826218997
YJR068W,0.6504502435930125,0.42308551939020933
YJR069C,0.7771804678289634,0.6040094795748465
YJR070C,0.7835890457839586,0.6140117926726147
YJR072C,0.5961602952342522,0.35540709761379075
YJR073C,0.6937402756322956,0.48127557003437343
YJR074W,0.718232242719801,0.5158575544823152
YJR075W,0.7502606007320344,0.562890969010793
YJR076C,0.6415008111498591,0.41152329070592725
YJR077C,0.7492306421869445,0.5613465551918612
YJR078W,-0.04914990206656852,0.0024157128731532762
YJR079W,,
YJR080C,0.3730456934130543,0.13916308937402652
YJR082C,0.6364520428960061,0.40507120290649956
YJR083C,0.7061257405658505,0.49861356148967084
YJR084W,0.5197683988740965,0.2701591884681419
YJR085C,0.5526344695496661,0.30540485693444086
YJR086W,0.7614651726989705,0.579829209233473
YJR088C,0.6014517779541799,0.36174424120424414
YJR089W,0.06848583383413144,0.0046903094359562626
YJR090C,0.6422870889963535,0.4125327046914097
YJR091C,0.5858727034484499,0.3432468246459953
YJR092W,0.47769746222459636,0.22819486541581965
YJR093C,0.6692150447238367,0.44784877608472684
YJR094C,0.5959588352745449,0.35516693334179206
YJR094W-A,0.954687237374749,0.9114277212062304
YJR095W,-0.07924650944657853,0.00628000925946666
YJR096W,0.7140488927612378,0.5098658212535497
YJR097W,0.6741411729785561,0.45446632110490354
YJR098C,0.18660190909512164,0.034820272477944045
YJR099W,0.6281068826859646,0.3945182560774801
YJR100C,0.6380670153229521,0.40712951604314035
YJR101W,0.8730629431793927,0.7622389027530635
YJR102C,0.5311862342457898,0.2821588154522231
YJR103W,0.5447767614258662,0.2967817197896551
YJR104C,0.7272462168635877,0.5288870599424005
YJR105W,0.7402748689473533,0.5480068815950211
YJR106W,0.486098140823051,0.2362914025116267
YJR107W,,
YJR108W,0.9403365183586776,0.8842327677589196
YJR109C,0.4185879794865528,0.17521589657063474
YJR110W,0.7727767451662224,0.5971838978697006
YJR111C,0.6945658013874613,0.4824216524570063
YJR112W,0.6306375044143215,0.39770366197392343
YJR112W-A,0.9024914006919185,0.814490728322861
YJR113C,0.886690868992205,0.7862206971541515
YJR115W,-0.0004112272682263104,1.6910786613287387e-07
YJR116W,0.6401282467175596,0.4097641722456969
YJR117W,0.8354493176595009,0.6979755623777257
YJR118C,0.7636483081002834,0.5831587384644253
YJR119C,0.2779595078094419,0.0772614879816672
YJR120W,0.513599569232028,0.2637845175153247
YJR121W,0.6440557133585029,0.41480776190973
YJR122W,0.2674744051675181,0.07154255741971763
YJR123W,0.859778744180336,0.7392194889443156
YJR124C,0.6635558062556247,0.44030630801555215
YJR125C,0.4594244229191775,0.21107080037461928
YJR126C,0.5432657863450071,0.29513771461305893
YJR127C,0.6846869801597494,0.46879626080027703
YJR129C,0.22250960057831398,0.04951052234952082
YJR130C,0.4494785437394269,0.20203096128211592
YJR131W,0.3641828136810555,0.13262912178065037
YJR132W,0.45373414730133405,0.2058746764272687
YJR133W,0.5980840600684532,0.3577045429079651
YJR134C,0.35861148226659056,0.1286021952134412
YJR135C,0.3975579216107016,0.15805230103542076
YJR135W-A,0.675507351710642,0.45631018221512504
YJR136C,0.2506497353568886,0.0628252898344783
YJR137C,0.3971235075510639,0.1577070802496599
YJR138W,0.10054445653765329,0.01010918774045205
YJR139C,0.8199448675313817,0.6723095857910552
YJR140C,0.27874151074362424,0.07769682981163799
YJR141W,0.26399080893487153,0.06969114720208786
YJR142W,0.5996065221803125,0.3595279814411696
YJR143C,0.49385598935173136,0.2438937382185774
YJR144W,0.792535741799456,0.6281129020296139
YJR145C,0.9840948848699279,0.9684427424271567
YJR146W,,
YJR147W,0.32947307980725565,0.10855251031767825
YJR148W,0.7169721675064554,0.5140490889789048
YJR149W,0.1425873436397344,0.02033115056623571
YJR150C,,
YJR151C,,
YJR151W-A,,
YJR152W,,
YJR153W,-0.11360841939437996,0.01290687295728933
YJR154W,0.5195365090703807,0.2699181842570378
YJR155W,-0.10503056964073143,0.011031420559056536
YJR156C,,
YJR158W,,
YJR159W,,
YJR160C,,
YJR161C,,
YKL001C,0.633497067779143,0.40131853488477215
YKL002W,0.5161590874594012,0.26642020356692175
YKL003C,0.6913604992855663,0.4779793399723875
YKL004W,0.5998292775125074,0.3597951621611766
YKL005C,0.05660947422212175,0.003204632571705067
YKL006C-A,0.7472450817257816,0.55837521216337
YKL006W,0.9557573979647516,0.9134722037643525
YKL007W,0.7453083626746619,0.5554845554727854
YKL008C,0.668205238103326,0.4464982402287226
YKL009W,0.6818041575680841,0.46485690927712486
YKL010C,0.38041969433520423,0.1447191438380902
YKL011C,0.6135116378339263,0.3763965297576667
YKL012W,0.3758211986483955,0.14124157335351678
YKL013C,0.841475476313934,0.7080809772377622
YKL014C,0.4003519433913035,0.16028167857719347
YKL015W,0.4822778623664972,0.23259193652879803
YKL016C,0.7957770810633662,0.6332611627457313
YKL017C,0.4126738489946985,0.17029970564409921
YKL018C-A,0.5620896828397756,0.3159448115549195
YKL018W,0.7946498044948864,0.6314683117837612
YKL019W,0.4118348214678442,0.16960792017345114
YKL020C,0.784706032495503,0.6157635574348334
YKL021C,0.786307060746417,0.6182787937796695
YKL022C,0.611526706854828,0.37396491319671077
YKL023C-A,0.8577316662094677,0.7357036112184697
YKL023W,0.534556106223468,0.28575023070079564
YKL024C,0.5818563171551675,0.33855677381337484
YKL025C,0.4627162470375521,0.21410632527251694
YKL026C,-0.25415793190587543,0.06459625435067161
YKL027W,0.6620844047544537,0.4383557590190593
YKL028W,0.4330448160309062,0.1875278126912414
YKL029C,0.5418270458183609,0.2935765475802522
YKL032C,0.5989031758074833,0.35868501399228925
YKL033W,0.3399187349238733,0.11554474635224644
YKL033W-A,0.7691777535365146,0.5916344165354792
YKL034W,0.4568400846372068,0.20870286293133028
YKL035W,0.7145009553409938,0.5105116151831928
YKL037W,,
YKL038W,0.22312284065924473,0.049783802023850715
YKL039W,0.830359814870333,0.6894974221514936
YKL040C,0.6665697969106666,0.4443152941535274
YKL041W,0.801199039573202,0.6419199010130213
YKL042W,0.6848965880618436,0.4690833363387547
YKL043W,0.6227047628416305,0.38776122166565125
YKL044W,0.2032368103768145,0.041305201092141246
YKL045W,0.49928567433769655,0.24928618459884838
YKL046C,0.71805850931148,0.5156080227946248
YKL047W,0.18434450794594506,0.0339828976098326
YKL048C,0.4263370523593019,0.18176328221441815
YKL049C,0.7888795469719929,0.6223309396307368
YKL050C,0.09180254346334898,0.00842770698634008
YKL051W,0.8233817822785158,0.6779575593881452
YKL052C,0.5818278475299599,0.3385236441613462
YKL053C-A,0.9021971243832105,0.8139596512453343
YKL054C,0.7212906063752551,0.5202601388451832
YKL055C,0.1467787804148353,0.02154401038006644
YKL056C,0.8082202441751105,0.6532199630944753
YKL057C,0.5985997064797824,0.3583216085976817
YKL058W,0.6119321382481218,0.3744609418209184
YKL059C,0.17256830661446615,0.029779820447784402
YKL060C,0.856404333225771,0.7334283819678775
YKL061W,0.7432420676145399,0.5524087710719363
YKL062W,0.6632696559909714,0.4399266365583816
YKL063C,0.7188078781809484,0.5166847657349971
YKL064W,0.5267390566416449,0.27745403379173
YKL065C,0.9056534425858391,0.8202081580675818
YKL065W-A,0.14919195306644314,0.022258238859779775
YKL067W,0.6585402337343337,0.4336752394468708
YKL068W,0.5168497580102868,0.267133672355292
YKL068W-A,0.8229204065373354,0.6771979954955735
YKL069W,0.6324164704605766,0.3999505921098133
YKL070W,,
YKL071W,-0.17996270287025523,0.03238657442436777
YKL072W,0.603409579244051,0.3641031203234827
YKL073W,0.5104529735833319,0.2605622382400657
YKL074C,0.26142420395522004,0.06834261441362048
YKL075C,0.44921561126232873,0.20179466540178764
YKL077W,0.5621553322750912,0.3160186176053182
YKL078W,0.2584817128158709,0.06681279586022636
YKL079W,0.5284871075612371,0.27929862285844254
YKL080W,0.7744575295282203,0.5997844650429542
YKL081W,0.8084625036819476,0.6536116198596832
YKL082C,0.44152666687026143,0.1949457975575628
YKL084W,0.6841097026134725,0.46800608520989373
YKL085W,0.6946434044576574,0.4825294593565246
YKL086W,0.6589552655141533,0.43422204194882824
YKL087C,0.6184648811686598,0.3824988092389645
YKL088W,0.48323185794297036,0.23351302853101508
YKL089W,0.4206138318036039,0.1769159955045104
YKL090W,0.12669413420577114,0.016051403642149947
YKL091C,0.44424310934702965,0.19735194020231694
YKL092C,0.4066103506717366,0.16533197727339263
YKL093W,0.036321400167033314,0.0013192441100937677
YKL094W,0.7043220391878611,0.4960695348857469
YKL095W,0.7523062720631679,0.5659647269855812
YKL096C-B,,
YKL096W,0.7576793301210228,0.5740779672926419
YKL096W-A,0.9320123015268954,0.8686469301974606
YKL098W,0.7842959177282502,0.6151200865651982
YKL099C,0.6201988748566728,0.3846466443734829
YKL100C,0.4333143875728801,0.18776135847766015
YKL101W,0.3916201435309677,0.15336633681921574
YKL103C,0.48663399818102515,0.23681264818564998
YKL104C,0.6606723669199484,0.43648797641160686
YKL105C,0.47368445907543033,0.22437696676958302
YKL106C-A,0.26603295339222144,0.07077353229058786
YKL106W,0.6804068392583403,0.462953466909525
YKL107W,0.07708591961961454,0.005942239003601675
YKL108W,0.5848567498218072,0.342057417812128
YKL109W,0.7785906147444625,0.6062033453681599
YKL110C,0.4331926986588619,0.18765591417134753
YKL112W,0.5745297003501787,0.3300843765844661
YKL113C,0.6712425977282528,0.450566625004973
YKL114C,0.5264897913251766,0.277191500369628
YKL116C,0.5539680079500552,0.3068805538321524
YKL117W,0.6823782330452984,0.4656400529340236
YKL119C,0.5561150366415604,0.30926393397884405
YKL120W,0.4833790341771925,0.23365529068207547
YKL121W,0.22157135553660584,0.04909386559432899
YKL122C,0.7856281090923573,0.6172115257960328
YKL124W,0.44271117090731854,0.19599318084612902
YKL125W,0.9143916152685676,0.8361120260734601
YKL126W,0.6136274452536162,0.37653864156847977
YKL127W,0.6621484323807438,0.4384405465042765
YKL128C,0.5027727171386082,0.2527804050989389
YKL129C,0.3840776159959672,0.14751561510914563
YKL130C,0.6798945507207876,0.46225660009982167
YKL132C,0.2656710256426569,0.07058109386602125
YKL133C,0.2555466719016749,0.06530410152002228
YKL134C,0.3836881681439061,0.14721661037362638
YKL135C,0.5638548107460908,0.31793224760150984
YKL137W,0.8214477464018638,0.6747764000687008
YKL138C,0.8014740305418592,0.642360621633013
YKL138C-A,0.5598376443029678,0.3134181879786963
YKL139W,0.7355538491840838,0.5410394650495219
YKL140W,0.7519954478470561,0.5654971535826945
YKL141W,0.8596243925970319,0.7389540963478161
YKL142W,0.6181154959774938,0.3820667663675032
YKL143W,0.638350823937079,0.4074917744211476
YKL144C,0.6069729155081837,0.3684161201605047
YKL145W,0.6830487162831851,0.46655554881610706
YKL146W,0.23497964424874754,0.05521543321126795
YKL148C,0.2643598338489335,0.06988612175263574
YKL149C,0.3548624116847968,0.12592733122675023
YKL150W,0.9027761282294907,0.8150047377010299
YKL151C,0.7850912567071827,0.6163682813580634
YKL152C,0.8502894222341646,0.7229921015633094
YKL154W,0.826487007764874,0.683080774004135
YKL155C,0.5915830160214232,0.3499704648450034
YKL156W,0.8857387237706822,0.7845330867869168
YKL157W,0.5830012461844976,0.3398904530526771
YKL159C,0.46738765777711777,0.21845122264238015
YKL160W,0.8948291269598084,0.800719166455653
YKL161C,0.39362739386310697,0.15494252519946153
YKL162C,0.6261406039522707,0.39205205591771425
YKL163W,0.010884127435619397,0.00011846423003480286
YKL164C,0.9348874539634562,0.8740145515782735
YKL165C,0.4995842913592267,0.24958446417290073
YKL166C,0.37507175241891877,0.1406788194625987
YKL167C,0.8755033941119004,0.7665061931014575
YKL168C,0.4364815845934473,0.1905161736892067
YKL170W,0.7752109582691844,0.6009520298206271
YKL171W,0.2790100312483742,0.07784659753721875
YKL172W,0.6854229552787974,0.46980462762312025
YKL173W,0.4176175705990881,0.17440443527308433
YKL174C,0.7286071768031602,0.5308684180890716
YKL175W,0.5524042199099506,0.30515042217432103
YKL176C,0.48451407757482623,0.23475389136818473
YKL178C,-0.011526562579563426,0.00013286164490059185
YKL179C,0.7284708240076374,0.5306697414303663
YKL180W,0.9499428307720265,0.9023913817351709
YKL181W,0.8076894543624232,0.6523622546882689
YKL182W,0.7296480864847773,0.5323863301108971
YKL183C-A,,
YKL183W,0.4259262352756776,0.18141315789611184
YKL184W,0.7495828689251187,0.5618744773860117
YKL185W,0.8613860501222464,0.7419859273452053
YKL186C,0.6992169609334313,0.48890435845698366
YKL187C,0.48051294663382965,0.23089269188272563
YKL188C,0.26792014488164645,0.07178120403340242
YKL189W,0.862190625564288,0.7433726748109384
YKL190W,0.6772760504909157,0.45870284856857335
YKL191W,0.49816135063250283,0.24816473126399943
YKL192C,0.7236246703100657,0.5236326634813513
YKL193C,0.6251756734276825,0.39084462264575637
YKL194C,0.6929785816288826,0.4802193145963779
YKL195W,0.7161717238073123,0.5129019379811373
YKL196C,0.7116562072171709,0.506454557270729
YKL197C,0.33157369985454277,0.10994111843523041
YKL198C,0.7621536939769818,0.5808782532427589
YKL201C,0.6365448994247489,0.4051894089836637
YKL203C,0.38631323176411075,0.14923791303603154
YKL204W,0.5645363094266471,0.31870124466105904
YKL205W,0.6006977422367501,0.3608377775283291
YKL206C,0.7538677324675767,0.5683165580558057
YKL207W,0.7642468372517494,0.5840732282493019
YKL208W,0.5437427119680677,0.295656136818389
YKL209C,0.6547853951711076,0.4287439137293835
YKL210W,0.6521139888968132,0.42525265451491295
YKL211C,0.7466766243638018,0.5575259813713219
YKL212W,0.5730557150896206,0.32839285259687645
YKL213C,0.2646148396544422,0.07002101336534616
YKL214C,0.48220718427448717,0.2325237685659292
YKL215C,0.4386900190930763,0.19244893285188366
YKL216W,0.7054917058260255,0.4977185469893153
YKL217W,0.37986989922668984,0.1443011403384955
YKL218C,0.2403949052757922,0.0577897104825571
YKL219W,0.5779094830418865,0.3339793705897405
YKL220C,0.024998331267371103,0.0006249165661532237
YKL221W,0.22011322798416824,0.048449833133610426
YKL222C,0.06530462364124859,0.004264693868925124
YKL224C,,
YKR001C,0.742229041967542,0.5509039507400553
YKR002W,0.28833451711334146,0.08313679375898379
YKR003W,0.5110618397518591,0.261184204050555
YKR004C,0.5046713886020613,0.25469321047353277
YKR005C,-0.11938098685942171,0.014251820023529418
YKR006C,0.43906363419644856,0.1927768748737928
YKR007W,0.7129646849169615,0.5083186419387422
YKR008W,0.6028028560548232,0.3633712832678519
YKR009C,0.6588038626144039,0.43402252939565844
YKR010C,0.6541218644648974,0.4278754135710336
YKR011C,0.7787660512785297,0.6064765626239536
YKR013W,0.5350940971265934,0.28632569277972414
YKR014C,0.7077093122948241,0.5008524707088129
YKR015C,0.2527028778661699,0.06385874448184438
YKR016W,0.669699754799561,0.4484977615785921
YKR017C,0.6673563159061935,0.44536445237988714
YKR018C,0.49625356910802004,0.24626760485244842
YKR019C,0.12919239228545235,0.016690674224438207
YKR020W,0.7262359557033532,0.5274186633563628
YKR021W,0.341131280790339,0.11637055073365711
YKR022C,0.40695015577493193,0.16560842928524136
YKR023W,0.7139706247682894,0.5097540530320216
YKR024C,0.3223846578548025,0.10393186762015809
YKR025W,0.3550818415181275,0.12608311417590462
YKR026C,0.5874298467787236,0.34507382488647464
YKR027W,0.33867347111376106,0.11469972003624354
YKR028W,0.6030451150488455,0.36366341078427533
YKR029C,0.23597586742275947,0.05568461000592376
YKR030W,0.5315938223876864,0.282591992000751
YKR031C,0.3112232982172081,0.09685994135319725
YKR034W,-0.053515373210496216,0.002863895169858696
YKR035W-A,0.518119165889978,0.2684474700625265
YKR036C,0.20810673941181004,0.04330841498861501
YKR037C,0.6198982747378511,0.3842738710229643
YKR038C,0.5107662790468024,0.260882191811316
YKR039W,0.11231556386553275,0.012614785886432566
YKR041W,0.5278382356035408,0.2786132029650591
YKR042W,0.4925733963587014,0.24262855080034634
YKR043C,0.8101801181648212,0.6563918238695636
YKR044W,0.20512701723888427,0.042077093201321525
YKR045C,0.5866185852458496,0.3441213645558422
YKR046C,0.41395191308444107,0.17135618634626865
YKR048C,0.7100231172420773,0.5041328270181566
YKR049C,0.8322268098998653,0.6926014631161066
YKR050W,-0.07399875611144403,0.005475815906040976
YKR051W,0.2636597985882908,0.06951648939161807
YKR052C,0.7108938658391095,0.5053700884876738
YKR053C,0.06113781526070991,0.0037378324548526937
YKR054C,0.3236824676200227,0.10477033984458703
YKR055W,0.43564441949523697,0.189786060237342
YKR056W,0.7753324738410751,0.6011404449925214
YKR057W,0.9177772215590192,0.842315028412593
YKR058W,-0.1397964541814082,0.019543048601694566
YKR059W,0.9561511802673875,0.9142250795267183
YKR060W,0.5313100367929662,0.28229035519694307
YKR061W,0.5527946745867008,0.3055819522514165
YKR062W,0.6388338460461855,0.40810868285416146
YKR063C,0.5417544754635202,0.29349791168475386
YKR064W,0.42139587517269456,0.17757448361256117
YKR065C,0.6705604452949432,0.4496513107941525
YKR066C,0.5255255484253124,0.2761771020477254
YKR067W,0.7201240858014506,0.518578698951375
YKR068C,0.6474199408558204,0.41915257981775406
YKR069W,0.28772165368203645,0.08278374999752572
YKR070W,0.1757379944942992,0.030883842708878333
YKR071C,0.6049453754977404,0.36595890733610215
YKR072C,0.7393559750412048,0.5466472578291306
YKR074W,0.8121950593299038,0.6596608143999059
YKR075C,0.4332769987874088,0.18772895767822423
YKR076W,0.4744845037734601,0.22513554432114666
YKR077W,0.7738135136443448,0.5987873538986066
YKR078W,0.12957502098113974,0.016789686062262804
YKR079C,0.41049585276278855,0.16850684513544897
YKR080W,0.48079208775654286,0.23116103164929522
YKR081C,0.6155410475239221,0.3788907811868474
YKR082W,0.6330579220818945,0.400762332710646
YKR083C,0.6603449219327199,0.4360554159223299
YKR084C,0.41317884571809954,0.1707167585489411
YKR085C,0.8085413412080019,0.6537391004424346
YKR086W,0.4917056911150363,0.2417744866749155
YKR087C,0.868346935922716,0.7540264011263693
YKR088C,0.476553070945662,0.22710282942774118
YKR089C,0.8148121951343266,0.6639189133396198
YKR090W,0.7534089375101076,0.5676250271201092
YKR091W,0.8367657157939223,0.7001768631281152
YKR092C,0.7145202860591561,0.5105392391900583
YKR093W,0.6213600733755685,0.3860883407852919
YKR094C,0.9498073679543334,0.9021340362203385
YKR095W,0.4999466670301615,0.24994666987456718
YKR095W-A,0.8955827944160946,0.8020685416541407
YKR096W,0.6378647694954191,0.4068714641634442
YKR097W,0.48903761070569063,0.23915778468473062
YKR098C,0.34632547130780217,0.1199413320765713
YKR099W,0.43821997909803656,0.1920367500806836
YKR100C,0.6476985439549091,0.4195134038413093
YKR101W,0.5759385925796429,0.33170526242261983
YKR102W,-0.023928954584649952,0.00057259486751424
YKR103W,,
YKR104W,,
YKR105C,,
YKR106W,,
YLL001W,0.5171047996037718,0.26739737377325695
YLL002W,0.037544178162328364,0.001409565313884654
YLL003W,0.2488925786288455,0.06194751569651604
YLL004W,0.5531617473727235,0.30598791875644477
YLL005C,,
YLL006W,0.37416410251903726,0.1399987756138766
YLL006W-A,,
YLL007C,0.5280070795075577,0.2787914760101003
YLL008W,0.5205282308468321,0.2709496391085329
YLL009C,0.9178114048870355,0.8423777749407139
YLL010C,0.5965107593442193,0.35582508601341706
YLL011W,0.7314945342831174,0.5350842536860748
YLL012W,0.4884816778718247,0.23861434961647313
YLL013C,0.6444673900031678,0.41533821677749516
YLL014W,0.9040888974642891,0.8173767345181938
YLL015W,0.4461195295792645,0.19902263467202425
YLL018C,0.6434822585470513,0.4140694170648142
YLL018C-A,0.7737772901743708,0.5987312947895924
YLL019C,0.778335817057687,0.6058066441148572
YLL021W,0.6845831664561017,0.46865411179506267
YLL022C,0.7323849288554396,0.5363876840145874
YLL023C,0.6772509788913527,0.4586688884092954
YLL024C,0.9441316889287316,0.8913846460394191
YLL025W,0.7201272968151925,0.5185833236183564
YLL026W,0.7568136242181835,0.5727668618022619
YLL027W,0.8731504803469845,0.7623917613301697
YLL028W,0.38416676366290525,0.1475841023032305
YLL029W,0.6327913210939412,0.4004248560518154
YLL031C,0.20405468080938852,0.04163831276022143
YLL032C,0.6280680078168613,0.394469422443041
YLL033W,0.3662440983501127,0.13413473957628702
YLL034C,0.5926368677578224,0.35121845702580273
YLL035W,0.30263281608580617,0.09158662137202538
YLL036C,0.3613628556394664,0.13058311343590984
YLL038C,0.35643799115837094,0.12704804154101493
YLL039C,0.8602617601437962,0.7400502959657023
YLL040C,0.4057110798168942,0.1646014802861903
YLL041C,0.690444254615254,0.4767132687312138
